cod_segmento;cods_segmento;cod_familia;cod_familia;cod_clase;nom_clase;cod_producto;nom_producto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502940;Pimelea nivea fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502941;Hoja de pistacho fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502942;Plumosa fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502943;Podocarpus fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502944;Pokeweed fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502945;Photinia  de punta roja fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502946;Rhamnus o buckthorn variegada fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502947;Rododendro en flor fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502948;Hoja de rosio fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502949;Ruscus florida largo fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502950;Ruscus italiana fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502951;Salal u hoja de limón fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502952;Ruscifolia sarcococca fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502953;Cheflera fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502954;Avena de mar uniola latifolia fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502955;Tomillo plateado fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502956;Skimmia fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502957;Springeri fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502958;Tulepods fresca cortada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10500000;Follaje cortado fresco;10502900;Hojas frescas cortadas de especies sencillas;10502959;Weigelia fresca cortada
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101501;Mica
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101502;Lija o esmeril
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101503;Cuarzo 
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101504;Pirita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101505;Azufre o sulfuro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101506;Tiza
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101507;Grafito
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101508;Dolomita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101509;Magnesita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101510;Asbesto (amianto)
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101511;Calcio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101512;Borato
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101513;Criolita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101514;Feldespato
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101515;Leucita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101516;Nefelita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101517;Esteatita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101518;Talco
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101519;Diamante en bruto
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101520;Granates
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101521;Carburo de silicio 
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101522;Carbón activado
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101523;Mulita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101524;Fluorita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101525;Kieserita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101526;Carnalita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101527;Sílice de diatomeas
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101528;Óxido de aluminio activado
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101529;Zeolita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101530;Calcita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101531;Serpentina
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101532;Peridoto
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101533;Pirofilita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101500;Minerales;11101534;Diamante pulido
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101601;Mineral de hierro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101602;Mineral de titanio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101603;Mineral de uranio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101604;Mineral de cobre
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101605;Mineral de aluminio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101606;Mineral de níquel
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101607;Mineral de plata
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101608;Mineral de plomo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101609;Mineral de zinc
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101610;Mineral de estaño
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101611;Mineral de manganeso
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101612;Mineral de cromo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101613;Mineral de tungsteno o wolframio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101614;Mineral de molibdeno
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101615;Mineral de cobalto
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101616;Mineral de oro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101617;Mineral de tántalo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101618;Mineral de platino
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101619;Mineral de vermiculita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101620;Mineral de torio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101621;Mineral de cianita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101622;Mineral de antimonio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101623;Mineral de zirconio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101624;Mineral de magnetita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101600;Minerales metálicos;11101625;Mineral de bauxita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101701;Escoria o ceniza
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101702;Grafito natural
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101704;Acero
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101705;Aluminio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101706;Níquel
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101708;Bismuto
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101709;Antimonio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101710;Cadmio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101711;Aleación no ferrosa
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101712;Aleación ferrosa
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101713;Hierro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101714;Plomo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101716;Estaño
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101717;Indio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101718;Paladio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101700;Metales de Base;11101719;Zinc
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101800;Metales preciosos;11101801;Oro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101800;Metales preciosos;11101802;Plata
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101800;Metales preciosos;11101803;Platino
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101901;Concentrado de mineral de hierro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101902;Concentrado de níquel
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101903;Briqueta o compacto de níquel
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101904;Mate de níquel
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101905;Aluminio liquido
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101906;Concentrado de cobre
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101907;Cátodo de cobre
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11100000;Minerales, minerales metálicos y metales;11101900;Productos minerales intermedios, procesados y refinados;11101908;Sínter o perdigones de manganeso 
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111500;Barro y Tierra;11111501;Tierra
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111500;Barro y Tierra;11111502;Material de relleno
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111500;Barro y Tierra;11111503;Capa vegetal
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111500;Barro y Tierra;11111504;Tierra de cristal
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111500;Barro y Tierra;11111505;Suelo artificial
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111601;Yeso
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111602;Travertino
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111603;Alabastro
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111604;Granito
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111605;Mármol
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111606;Pizarra
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111607;Arenisca
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111608;Caliza
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111609;Basalto
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111610;Piedra pómez
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111611;Gravilla
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111612;Caliza en polvo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111600;Piedra;11111613;Wollastonita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111700;Arena;11111701;Arena de sílice
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111801;Terracota
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111802;Arcilla refractaria
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111803;Caolín u otras arcillas caolínicas
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111804;Bentonita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111805;Andalucita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111806;Mullita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111807;Chamota
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111808;Arcilla común
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111809;Arcilla de bola
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111810;Tierra de fuller
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111811;Haydita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11110000;Tierra y piedra;11111800;Arcillas;11111812;Vermiculita
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121500;Savia;11121502;Resina 
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121500;Savia;11121503;Laca
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121603;Troncos
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121604;Madera blanda
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121605;Ratán
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121606;Corcho
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121607;Pulpa de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121608;Bambú
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121610;Maderas duras
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121612;Médula de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121614;Madera de teca
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121615;Madera de álamo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121616;Madera de pino
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121617;Madera de roble
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121618;Madera de arce
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121619;Madera de cerezo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121600;Madera;11121620;Madera de tornillo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121701;Aserrín
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121702;Astillas de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121703;Musgo de turba
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121705;Corteza
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121706;Composta de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121707;Viruta de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121708;Harina de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121709;Bálsamos
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121700;Productos secundarios de la explotación forestal;11121710;Brea de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121801;Cáñamo
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121802;Algodón
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121803;Lino
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121804;Yute
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121805;Sisal
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121806;Fibra de coco
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121807;Fibras de abacá
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121808;Ramio
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121809;Paja
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121800;Fibras de plantas;11121810;Mijo común o ixtle o piasava
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11121900;Productos de perfumería;11121901;Raíz de regaliz
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11122000;Productos de madera diseñados;11122001;Triplex
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11122000;Productos de madera diseñados;11122002;Tablex
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11122000;Productos de madera diseñados;11122003;Corrugado
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11122000;Productos de madera diseñados;11122004;Enchapes de madera
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11122000;Productos de madera diseñados;11122005;Madera laminada engomada
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11120000;Productos no comestibles de planta y silvicultura;11122000;Productos de madera diseñados;11122006;Madera tratada
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11130000;Productos animales no comestibles;11131500;Cuero, pieles o materiales textiles de animales;11131501;Plumas
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11130000;Productos animales no comestibles;11131500;Cuero, pieles o materiales textiles de animales;11131502;Pieles
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11130000;Productos animales no comestibles;11131500;Cuero, pieles o materiales textiles de animales;11131503;Pelo animal
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11130000;Productos animales no comestibles;11131500;Cuero, pieles o materiales textiles de animales;11131504;Cueros
11000000;Material Mineral, Textil y  Vegetal y Animal No Comestible;11130000;Productos animales no comestibles;11131500;Cuero, pieles o materiales textiles de animales;11131505;Mohair sin procesar
